Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
22752184,"The House of Cards Complete Trilogy: House of Cards, To Play the King, The Final Cut (Francis Urquhart #1-3)",Michael Dobbs,"Dobbs, Michael",,"=""1492610046""","=""9781492610045""",0,3.89,Sourcebooks Landmark,Kindle Edition,322,2014,2014,,2018/10/07,,,read,,,,1,0
8129333,The Miracle at Speedy Motors (No. 1 Ladies' Detective Agency #9),Alexander McCall Smith,"Smith, Alexander McCall",,"=""0307377199""","=""9780307377197""",0,4.10,Anchor ,Kindle Edition,224,2008,2008,,2015/04/03,kobo,kobo (#215),read,,,,1,0
19189765,"Common Murder (Lindsay Gordon, #2)",Val McDermid,"McDermid, Val",,"=""1612940072""","=""9781612940076""",0,3.58,Bywater Books MI,Kindle Edition,250,2005,1989,,2018/10/07,,,read,,,,1,0
29354916,"The Whistler (The Whistler, #1)",John Grisham,"Grisham, John",,"=""0385541201""","=""9780385541206""",3,3.97,Vintage,Kindle Edition,424,2016,2016,,2024/09/24,,,read,,,,3,0
19434198,Alaska,James A. Michener,"Michener, James A.",Steve Berry,"=""0804151423""","=""9780804151429""",0,4.17,The Dial Press,Kindle Edition,1348,2013,1988,,2015/04/03,kobo,kobo (#739),read,,,,1,0
9124721,Midnight's Children,Salman Rushdie,"Rushdie, Salman",,"=""0307744116""","=""9780307744111""",0,3.98,Random House,Kindle Edition,674,2010,1981,,2018/10/07,,,read,,,,1,0
6608778,"The Dragon Scroll (Sugawara Akitada, #1)",I.J. Parker,"Parker, I.J.",,"=""1440649197""","=""9781440649196""",0,3.76,Penguin Group,Kindle Edition,354,2005,2005,,2018/10/07,,,read,,,,1,0
10330863,"Plunder Squad (Parker, #15)",Richard Stark,"Stark, Richard",Charles Ardai,"=""0226772918""","=""9780226772912""",0,4.05,University Of Chicago Press,Kindle Edition,198,2010,1972,,2018/10/07,,,read,,,,1,0
18080906,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0007445725""","=""9780007445721""",0,4.45,Harper Voyager,Kindle Edition,819,2012,1996,,2015/04/11,kobo,kobo (#988),read,,,,1,0
10330859,"The Score (Parker, #5)",Richard Stark,"Stark, Richard",,"=""0226772934""","=""9780226772936""",0,4.08,University of Chicago Press,Kindle Edition,224,2010,1964,,2018/10/07,,,read,,,,1,0
11749078,"The Rattle-Rat - Grijpstra & De Gier, The Amsterdam Cops",Janwillem van de Wetering,"Wetering, Janwillem van de",,"=""1569478368""","=""9781569478363""",0,3.88,Soho Crime,Kindle Edition,320,2003,1984,,2018/10/07,,,read,,,,1,0
19845518,"Independence Day (Dewey Andreas, #5)",Ben Coes,"Coes, Ben",,"=""1466841265""","=""9781466841260""",0,4.44,St. Martin's Press,Kindle Edition,513,2015,2015,,2015/05/31,"to-read, kobo","to-read (#623), kobo (#1076)",to-read,,,,0,0
24356669,Dead Wake: The Last Crossing of the Lusitania,Erik Larson,"Larson, Erik",,"=""0553446754""","=""9780553446753""",0,4.13,Crown,Kindle Edition,482,2015,2015,,2018/10/07,,,read,,,,1,0
8885921,Hollywood Moon,Joseph Wambaugh,"Wambaugh, Joseph",,"=""0316071234""","=""9780316071239""",0,3.94,"Little, Brown and Company",Kindle Edition,352,2009,2009,,2015/04/03,kobo,kobo (#281),read,,,,1,0
29073628,"The Night Stalker (DCI Erika Foster, #2)",Robert Bryndza,"Bryndza, Robert",,"=""1786810050""","=""9781786810052""",0,4.16,Bookouture,Kindle Edition,654,2016,2016,,2018/10/07,,,read,,,,1,0
19639503,A Perfect Spy,John Le Carré,"Carré, John Le",,"=""184456911X""","=""9781844569113""",0,3.99,Hodder & Stoughton,Kindle Edition,692,2008,1986,,2018/10/07,,,read,,,,1,0
8732608,Outsider in Amsterdam (Grijpstra & de Gier Mystery #1),Janwillem van de Wetering,"Wetering, Janwillem van de",,"=""1569478252""","=""9781569478257""",0,3.62,Soho Crime,Kindle Edition,208,2003,1975,,2018/10/07,,,read,,,,1,0
11198650,"Shelter (Micky Bolitar, #1)",Harlan Coben,"Coben, Harlan",,"=""110153561X""","=""9781101535615""",0,3.96,Speak ,Kindle Edition,321,2011,2011,,2015/04/03,kobo,kobo (#362),read,,,,1,0
10330864,"The Jugger (Parker, #6)",Richard Stark,"Stark, Richard",,"=""0226772853""","=""9780226772851""",0,4.00,University of Chicago Press,Kindle Edition,226,2010,1965,,2018/10/07,,,read,,,,1,0
21863422,The Great Zoo of China,Matthew Reilly,"Reilly, Matthew",,"=""1476749582""","=""9781476749587""",0,3.78,Gallery Books,Kindle Edition,417,2015,2014,,2015/03/20,to-read,to-read (#504),to-read,,,,0,0
6283277,"Bloodfever (Fever, #2)",Karen Marie Moning,"Moning, Karen Marie",,"=""0440337224""","=""9780440337225""",0,4.24,Dell,Kindle Edition,255,2007,2007,,2015/04/03,kobo,kobo (#729),read,,,,1,0
18868552,Travels with Charley: In Search of America,John Steinbeck,"Steinbeck, John",Jay Parini,"=""1101615168""","=""9781101615164""",0,4.08,Penguin Classics,Kindle Edition,240,2012,1961,,2018/10/07,,,read,,,,1,0
9407502,Death of a Hawker (Grijpstra-de Gier Mysteries Series Book 4),Janwillem van de Wetering,"Wetering, Janwillem van de",,"=""1569478198""","=""9781569478196""",0,3.77,Soho Crime,Kindle Edition,234,1977,1977,,2018/10/07,,,read,,,,1,0
18670099,The Kill List,Frederick Forsyth,"Forsyth, Frederick",,"=""1101621745""","=""9781101621745""",0,3.89,G. P. Putnam's Sons,Kindle Edition,353,2013,2013,,2018/10/07,,,read,,,,1,0
36102584,"A Higher Loyalty: Truth, Lies, and Leadership",James B. Comey,"Comey, James B.",,"=""1250192463""","=""9781250192462""",0,4.10,Flatiron Books,Kindle Edition,304,2018,2018,,2018/10/07,,,read,,,,1,0
11724650,"Cain His Brother (William Monk, #6)",Anne Perry,"Perry, Anne",,"=""0307777170""","=""9780307777171""",0,4.01,Ballantine Books,Kindle Edition,434,2011,1995,,2018/10/07,,,read,,,,1,0
9482118,Play Dead,Harlan Coben,"Coben, Harlan",,"=""1101443618""","=""9781101443613""",0,3.83,Signet,Kindle Edition,561,2010,1990,,2015/04/03,kobo,kobo (#654),read,,,,1,0
19801175,"The Dead Town (Dean Koontz's Frankenstein, #5)",Dean Koontz,"Koontz, Dean",,"=""0440423309""","=""9780440423300""",0,3.97,Bantam,Kindle Edition,448,2011,2005,,2015/04/03,kobo,kobo (#358),read,,,,1,0
12524517,Just a Corpse at Twilight (Amsterdam Cops Book 12),Janwillem van de Wetering,"Wetering, Janwillem van de",,"=""1569478236""","=""9781569478233""",0,3.79,Soho Crime,Kindle Edition,217,2003,1994,,2018/10/07,,,read,,,,1,0
17190554,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""1447220749""","=""9781447220749""",0,3.81,Picador,Kindle Edition,418,2012,1991,,2015/05/02,kobo,kobo (#1012),read,,,,1,0
23534010,Funny Girl,Nick Hornby,"Hornby, Nick",,"=""0241965217""","=""9780241965214""",0,3.41,Penguin UK,Kindle Edition,352,2014,2014,,2015/04/03,kobo,kobo (#456),read,,,,1,0
10974951,"The Saturday Big Tent Wedding Party (No. 1 Ladies' Detective Agency, #12)",Alexander McCall Smith,"Smith, Alexander McCall",,"=""0307379639""","=""9780307379634""",0,4.10,Anchor,Kindle Edition,242,2011,2011,,2015/04/03,kobo,kobo (#784),read,,,,1,0
19872594,"The Man on the Balcony (Martin Beck, #3)",Maj Sjöwall,"Sjöwall, Maj","Per Wahlöö, Alan Blair, Jo Nesbø","=""0307744272""","=""9780307744272""",0,3.92,Vintage,Kindle Edition,194,2011,1967,,2015/08/01,kobo,kobo (#1083),read,,,,1,0
21799673,Strange Shores (Inspector Erlendur #11),Arnaldur Indriðason,"Indriðason, Arnaldur",,"=""1466849541""","=""9781466849549""",0,3.92,Minotaur Books,Kindle Edition,307,2014,2010,,2015/05/02,kobo,kobo (#1001),read,,,,1,0
19830288,"Phantom (Harry Hole, #9)",Jo Nesbø,"Nesbø, Jo",,"=""030796048X""","=""9780307960481""",0,4.11,Vintage Crime/Black Lizard,Kindle Edition,388,2012,2011,,2018/10/07,,,read,,,,1,0
9767449,"Ice Run (Alex McKnight, #6)",Steve Hamilton,"Hamilton, Steve",,"=""1429974788""","=""9781429974783""",0,4.00,Minotaur Books,Kindle Edition,356,2007,2004,,2018/10/07,,,read,,,,1,0
11742866,"Backflash (Parker, #18)",Richard Stark,"Stark, Richard",Lawrence Block,"=""0226773000""","=""9780226773001""",0,4.10,University Of Chicago Press,Kindle Edition,310,2011,1998,,2018/10/07,,,read,,,,1,0
11749090,Perfidious Parrot (Amsterdam Cops),Janwillem van de Wetering,"Wetering, Janwillem van de",,"=""1569478260""","=""9781569478264""",0,3.79,Soho Crime,Kindle Edition,321,2003,1997,,2018/10/07,,,read,,,,1,0
9306088,"Thirteen Hours (Benny Griessel, #2)",Deon Meyer,"Meyer, Deon",,"=""0802196276""","=""9780802196279""",0,4.10,Atlantic Monthly Press,Kindle Edition,417,2018,2008,,2018/10/07,,,read,,,,1,0
19238868,The Secrets of Harry Bright: A Novel,Joseph Wambaugh,"Wambaugh, Joseph",,"=""0804150680""","=""9780804150682""",0,3.81,Bantam,Kindle Edition,350,2013,1985,,2015/04/03,kobo,kobo (#434),read,,,,1,0
9488089,"The Man with the Getaway Face (Parker, #2)",Richard Stark,"Stark, Richard",,"=""0226772861""","=""9780226772868""",0,3.99,University of Chicago Press,Kindle Edition,226,2009,1963,,2018/10/07,,,read,,,,1,0
19003823,No Comebacks,Frederick Forsyth,"Forsyth, Frederick",,"=""1101608765""","=""9781101608760""",0,3.96,G.P. Putnam's Sons,Kindle Edition,306,2012,1972,,2018/10/07,,,read,,,,1,0
19879288,The Kalahari Typing School for Men: The No. 1 Ladies' Detective Agency (4) (No. 1 Ladies' Detective Agency series),Alexander McCall Smith,"Smith, Alexander McCall",,"=""0307370356""","=""9780307370358""",0,4.01,Vintage Canada,Kindle Edition,192,2010,2002,,2015/04/03,kobo,kobo (#389),read,,,,1,0
18999754,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,Kevin D. Mitnick,"Mitnick, Kevin D.","William L. Simon, Steve Wozniak","=""0316134473""","=""9780316134477""",0,3.96,"Little, Brown and Company",Kindle Edition,368,2011,2011,,2018/10/07,,,read,,,,1,0
19807390,"Top Secret Twenty-one (Stephanie Plum, #21)",Janet Evanovich,"Evanovich, Janet",,"=""0345542940""","=""9780345542946""",0,3.91,Bantam,Kindle Edition,352,2014,2014,,2015/04/06,kobo,kobo (#930),read,,,,1,0
21936355,The Blood of an Englishman (Agatha Raisin #25),M.C. Beaton,"Beaton, M.C.",,"=""1466857730""","=""9781466857735""",0,3.65,Minotaur Books,Kindle Edition,303,2014,2014,,2015/04/03,kobo,kobo (#449),read,,,,1,0
8255551,"Shades of Earl Grey (A Tea Shop Mystery, #3)",Laura Childs,"Childs, Laura",,"=""1101098503""","=""9781101098509""",0,3.94,Berkley,Kindle Edition,260,2003,2003,,2018/10/07,,,read,,,,1,0
57663292,On the Beach (Vintage International),Nevil Shute,"Shute, Nevil",,"=""0307476987""","=""9780307476982""",0,3.98,Vintage,Kindle Edition,320,2010,1957,,2015/04/17,to-read,to-read (#551),to-read,,,,0,0
12665340,Midwinter Sacrifice,Mons Kallentoft,"Kallentoft, Mons",,"=""""","=""""",0,3.49,Hodder & Stoughton,Kindle Edition,448,,2007,,2018/10/07,,,read,,,,1,0
20172287,The Red House Mystery,A.A. Milne,"Milne, A.A.",Douglas G. Greene,"=""0486137236""","=""9780486137230""",0,3.68,Dover Publications,Kindle Edition,103,2012,1922,,2015/05/07,kobo,kobo (#1028),read,,,,1,0
10231423,"White Nights (Shetland Island, #2)",Ann Cleeves,"Cleeves, Ann",,"=""1429990112""","=""9781429990110""",0,4.02,Minotaur Books,Kindle Edition,479,2010,2008,,2018/10/07,,,read,,,,1,0
11534142,"The Sour Lemon Score (Parker, #12)",Richard Stark,"Stark, Richard",,"=""0226772950""","=""9780226772950""",0,4.08,University Of Chicago Press,Kindle Edition,169,2011,1969,,2018/10/07,,,read,,,,1,0
20496082,"74 Seaside Avenue (Cedar Cove, #7)",Debbie Macomber,"Macomber, Debbie",,"=""146032532X""","=""9781460325322""",0,4.14,MIRA,Kindle Edition,364,2014,2007,,2015/04/03,kobo,kobo (#437),read,,,,1,0
18936873,"Report For Murder (Lindsay Gordon, #1)",Val McDermid,"McDermid, Val",,"=""1612940064""","=""9781612940069""",0,3.34,Bywater Books,Kindle Edition,260,2005,1987,,2018/10/07,,,read,,,,1,0
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",3,4.29,Orbit,Paperback,468,2015,2015,2024/09/15,2020/04/12,,,read,,,,1,0
8848703,"Cure (Jack Stapleton & Laurie Montgomery, #10)",Robin Cook,"Cook, Robin",,"=""1101189266""","=""9781101189269""",0,3.76,G.P. Putnam's Sons,Kindle Edition,530,2010,2010,,2015/04/03,kobo,kobo (#746),read,,,,1,0
11549247,Agent 6,Tom Rob Smith,"Smith, Tom Rob",,"=""044657399X""","=""9780446573993""",0,3.83,Grand Central Publishing,Kindle Edition,480,2012,2011,,2015/08/01,kobo,kobo (#1087),read,,,,1,0
6650931,"Night Watch (Watch, #1)",Sergei Lukyanenko,"Lukyanenko, Sergei",,"=""1401394604""","=""9781401394608""",4,3.97,Hyperion,Kindle Edition,364,2009,1998,,2011/02/26,,,read,,,,1,0
8286253,Hasty Death: An Edwardian Murder Mystery (Edwardian Murder Mysteries Book 2),Marion Chesney,"Chesney, Marion",,"=""1429902736""","=""9781429902731""",0,3.66,Minotaur Books,Kindle Edition,193,2007,2004,,2015/04/03,kobo,kobo (#291),read,,,,1,0
17251274,Death of the Demon: A Hanne Wilhelmsen Novel,Anne Holt,"Holt, Anne",,"=""1451634927""","=""9781451634921""",0,3.56,Scribner,Kindle Edition,288,2013,1995,,2013/06/09,to-read,to-read (#278),to-read,,,,0,0
20200400,"The Snowman (Harry Hole, #7)",Jo Nesbø,"Nesbø, Jo",Don Bartlett,"=""0307599574""","=""9780307599575""",0,4.02,Knopf,Kindle Edition,530,2011,2007,,2018/10/07,,,read,,,,1,0
199793571,"This Is Why We Lied (Will Trent, #12)",Karin Slaughter,"Slaughter, Karin",,"=""0063336723""","=""9780063336728""",0,4.24,William Morrow,Hardcover,464,2024,2024,,2024/09/04,to-read,to-read (#1191),to-read,,,,0,0
1774836,The Palace of Illusions,Chitra Banerjee Divakaruni,"Divakaruni, Chitra Banerjee",,"=""0385515995""","=""9780385515993""",4,4.20,Doubleday,Hardcover,360,2008,2008,2024/09/03,2024/06/16,,,read,,,,1,0
5211,A Fine Balance,Rohinton Mistry,"Mistry, Rohinton",,"=""140003065X""","=""9781400030651""",5,4.38,Vintage,Paperback,603,1997,1995,2024/08/28,2024/01/06,,,read,,,,1,0
6255521,"The Jupiter Myth (Marcus Didius Falco, #14)",Lindsey Davis,"Davis, Lindsey",,"=""0446556602""","=""9780446556606""",0,4.07,Mysterious Press,Kindle Edition,346,2011,2002,,2015/04/03,kobo,kobo (#288),read,,,,1,0
13586707,"My Brilliant Friend (My Brilliant Friend, #1)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""""","=""""",3,4.05,Europa Editions,Paperback,331,2012,2011,2024/08/12,2020/05/19,,,read,,,,1,0
196893637,Nadezhda in the Dark,Yelena Moskovich,"Moskovich, Yelena",,"=""1804440493""","=""9781804440490""",0,4.28,Footnote Press,Kindle Edition,229,2023,,,2024/08/10,to-read,to-read (#1190),to-read,,,,0,0
1325709,Ghost Stories of Shimla Hills,Minakshi Chaudhry,"Chaudhry, Minakshi",,"=""8129107538""","=""9788129107534""",0,3.68,Rupa,Paperback,140,2006,2005,,2024/08/09,to-read,to-read (#1189),to-read,,,,0,0
67037,"Reliquary (Pendergast, #2)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0812542835""","=""9780812542837""",0,4.04,Tor,Mass Market Paperback,464,1998,1997,,2015/04/03,kobo,kobo (#496),read,,,,1,0
7027885,"206 Bones (Temperance Brennan, #12)",Kathy Reichs,"Reichs, Kathy",,"=""141652567X""","=""9781416525677""",0,3.94,Pocket Star Books,Mass Market Paperback,384,2010,2009,,2015/04/03,kobo,kobo (#266),read,,,,1,0
11106707,"Blue Lightning (Shetland Island, #4)",Ann Cleeves,"Cleeves, Ann",,"=""0312384440""","=""9780312384449""",0,4.12,Minotaur Books,Paperback,368,2011,2010,,2018/10/07,,,read,,,,1,0
5957702,"206 Bones (Temperance Brennan, #12)",Kathy Reichs,"Reichs, Kathy",,"=""0743294394""","=""9780743294393""",0,3.94,Scribner Book Company,Hardcover,308,2009,2009,,2011/03/13,to-read,to-read (#29),to-read,,,,0,0
7157547,"Blue Lightning (Shetland, #4)",Ann Cleeves,"Cleeves, Ann",,"=""0230746659""","=""9780230746657""",0,4.12,Macmillan,Paperback,368,2010,2010,,2015/04/04,kobo,kobo (#843),read,,,,1,0
27248849,"Nightblind (Dark Iceland, #2)",Ragnar Jónasson,"Jónasson, Ragnar",Quentin Bates,"=""""","=""""",0,3.76,Orenda Books,ebook,283,2015,2014,,2018/07/10,,,read,,,,0,0
118829,Watchman,Ian Rankin,"Rankin, Ian",,"=""0752859153""","=""9780752859156""",0,3.54,Orion,Paperback,254,1990,1988,,2014/05/31,to-read,to-read (#357),to-read,,,,0,0
45032,Mansfield Park,Jane Austen,"Austen, Jane","Kathryn Sutherland, Charles Edmund Brock","=""""","=""""",3,3.86,Penguin Books,Paperback,488,2003,1814,,2011/03/13,,,read,,,,1,0
6570431,"The Man in the Wooden Hat (Old Filth, #2)",Jane Gardam,"Gardam, Jane",,"=""1933372893""","=""9781933372891""",0,4.08,Europa Editions,Paperback,233,2009,,,2016/02/28,to-read,to-read (#668),to-read,,,,0,0
23395615,Killer,Jonathan Kellerman,"Kellerman, Jonathan",,"=""034550576X""","=""9780345505767""",0,3.95,Ballantine Books,Paperback,400,2015,2002,,2015/04/03,kobo,kobo (#462),read,,,,1,0
50365,"A Suitable Boy (A Bridge of Leaves, #1)",Vikram Seth,"Seth, Vikram",,"=""0060786523""","=""9780060786526""",5,4.11,Harper Perennial Modern Classics,Paperback,1474,2005,1993,2024/08/05,2024/01/06,,,read,,,,1,0
11724147,"Butcher's Moon (Parker, #16)",Richard Stark,"Stark, Richard",Lawrence Block,"=""0226772985""","=""9780226772981""",0,4.42,University Of Chicago Press,Kindle Edition,319,2011,1974,,2018/10/07,,,read,,,,1,0
12191568,Miracle Cure,Harlan Coben,"Coben, Harlan",,"=""1101544449""","=""9781101544440""",0,3.73,Signet Book,Kindle Edition,521,2011,1991,,2015/04/03,kobo,kobo (#614),read,,,,1,0
158875813,Prophet Song,Paul    Lynch,"Lynch, Paul",,"=""""","=""""",0,4.05,Oneworld Publications,ebook,259,2023,2023,,2024/07/30,to-read,to-read (#1188),to-read,,,,0,0
22730496,North Sea Cottage (Tora Skammelsen Book 1),Dorte Hummelshoj Jakobsen,"Jakobsen, Dorte Hummelshoj",,"=""8793197101""","=""9788793197107""",4,3.52,Candied Crime,Kindle Edition,90,2014,2014,2015/02/01,2024/07/26,readathon-day-2015,readathon-day-2015 (#1),read,,,,2,0
10330862,"The Mourner (Parker, #4)",Richard Stark,"Stark, Richard",,"=""0226772888""","=""9780226772882""",0,3.94,University of Chicago Press,Kindle Edition,231,2010,1963,,2018/10/07,,,read,,,,1,0
5512780,The Bonesetter's Daughter,Amy Tan,"Tan, Amy",,"=""1101202955""","=""9781101202951""",0,4.00,Putnam Adult,Kindle Edition,378,2001,2001,,2018/10/07,,,read,,,,1,0
19131982,"Soul Music (Discworld #16; Death, #3)",Terry Pratchett,"Pratchett, Terry",,"=""0061805750""","=""9780061805752""",0,4.06,HarperCollins,Kindle Edition,237,2009,1994,,2015/04/03,kobo,kobo (#788),read,,,,1,0
8201080,The Master Switch: The Rise and Fall of Information Empires,Tim Wu,"Wu, Tim",,"=""0307269930""","=""9780307269935""",0,3.89,Knopf,Hardcover,384,2010,2010,,2024/07/15,to-read,to-read (#1187),to-read,,,,0,0
160171,Just for Fun: The Story of an Accidental Revolutionary,Linus Torvalds,"Torvalds, Linus",David Diamond,"=""0066620732""","=""9780066620732""",0,3.96,Harper Business,Paperback,288,2002,2001,,2024/07/15,to-read,to-read (#1186),to-read,,,,0,0
199928404,Until August,Gabriel García Márquez,"Márquez, Gabriel García",Anne McLean,"=""0593801997""","=""9780593801994""",0,3.59,Knopf,Hardcover,144,2024,2024,,2024/07/12,to-read,to-read (#1185),to-read,,,,0,0
17972257,Eve in Hollywood,Amor Towles,"Towles, Amor",,"=""""","=""9781101630921""",0,3.71,Penguin,Kindle Edition,91,2013,2013,,2024/07/12,to-read,to-read (#1184),to-read,,,,0,0
195474144,Table for Two,Amor Towles,"Towles, Amor",,"=""0593296370""","=""9780593296370""",0,4.20,Viking,Hardcover,451,2024,2024,,2024/07/12,to-read,to-read (#1183),to-read,,,,0,0
60181723,"The Shadow Murders (Department Q, #9)",Jussi Adler-Olsen,"Adler-Olsen, Jussi",William Frost,"=""1524742589""","=""9781524742584""",0,4.04,Dutton,Hardcover,464,2022,2021,,2024/07/12,to-read,to-read (#1182),to-read,,,,0,0
60382750,"A Heart Full of Headstones (Inspector Rebus, #24)",Ian Rankin,"Rankin, Ian",,"=""0316473634""","=""9780316473637""",0,4.20,"Little, Brown and Company",Hardcover,352,2022,2022,,2024/07/06,to-read,to-read (#1181),to-read,,,,0,0
42519281,"Stealing Green Mangoes: Two Brothers, Two Fates, One Indian Childhood",Sunil Dutta,"Dutta, Sunil",,"=""0062795910""","=""9780062795915""",0,3.35,Anthony Bourdain/Ecco,Kindle Edition,239,2019,,,2024/07/06,to-read,to-read (#1180),to-read,,,,0,0
34272477,"Autumn (Seasons Quartet, #1)",Karl Ove Knausgård,"Knausgård, Karl Ove","Ingvild Burkey, Vanessa Baird, Karl Ove Knausgaard","=""039956330X""","=""9780399563300""",0,3.73,Penguin Press,Hardcover,224,2017,2015,,2024/06/29,to-read,to-read (#1179),to-read,,,,0,0
204640602,"The Third Realm (Morgenstjernen, #3)",Karl Ove Knausgård,"Knausgård, Karl Ove",Karl Ove Knausgaard,"=""0593655214""","=""9780593655214""",0,4.31,Penguin Press,Hardcover,512,2024,2022,,2024/06/25,to-read,to-read (#1178),to-read,,,,0,0
785454,Train to Pakistan,Khushwant Singh,"Singh, Khushwant",Arthur Lall,"=""0802132219""","=""9780802132215""",0,3.94,Grove Press,Paperback,181,1994,1956,,2024/06/16,to-read,to-read (#1177),to-read,,,,0,0
